Rank,Brand,Name,Latitude,Longitude,Address,POI_state,parlimen,dun,Tier,Points
Outcircuit,99 Speedmart,"99 Speedmart 1966 Bandar Kajang, Selangor Darul Ehsan",2.9916389,101.7900278,"No: 9 & 10, Ground Floor, Jln Tun Abdul Aziz, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.25 Kajang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1336 Taman Bukit Cantik, Selangor Darul Ehsan",2.991881,101.8027531,"No: 16 (GF),Jalan Satu,Taman Cantik, Taman Sungai Jelok, 43000 Kajang, Selangor, Malaysia",Selangor,P.101 Hulu Langat,N.24 Semenyih,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1335 Kajang Perdana, Selangor Darul Ehsan",2.9922256,101.8175643,"No: 29 (GF & 1st Floor Perdana Avenue, Jln Kajang Perdana 3/1, Taman Kajang Perdana, 43000 Kajang, Selangor, Malaysia",Selangor,P.101 Hulu Langat,N.24 Semenyih,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1204 Bandar Puchong Utama 2, Selangor Darul Ehsan",2.9922881,101.6164279,"No.15 & 17 (Ground Floor, Pusat, Jalan PU 7/3, Bandar Puchong Utama, 47140 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 3048 Taman Saujana Puchong 2, Selangor Darul Ehsan",2.9925369,101.6381612,"No : 37 (Ground Floor, Jalan SP 3/1, Taman Saujana Puchong, 47110 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1411 Taman Sri Kenari, Selangor Darul Ehsan",2.9927315,101.7684204,"B1-01-02, Jalan Sri Kenari 12, Taman Sri Kenari, Sungai Chua, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.26 Sungai Ramal,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1410 Kota Kemuning 3, Selangor Darul Ehsan",2.993439,101.530304,"No: 31, Jalan AU 31/AU, Kota Kemuning, Seksyen 31, 40460 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2166 Taman Lestari Putra, Selangor Darul Ehsan",2.9940219,101.6514351,"No: 31 & 32 (Ground Floor, 1B, Taman, Jalan LEP 1/5, Lestari Putra, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1264 Putra Heights, Selangor Darul Ehsan",2.994609,101.570778,"No: 53, Jalan Putra Mahkota 7/4a, Putra Heights, 47650 Subang Jaya, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1578 Jade Hills, Selangor",2.9946233,101.7591519,"No: 10 (Ground Floor), Jalan Jade Hills Utama 1/1, Commerce Village, Jade Hills, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.26 Sungai Ramal,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1756 Putra Permai 2, Selangor",2.9949123,101.6784631,"No B6-01-01 & B6-01-03 (Ground Floor Jalan Pinggiran 1/1 Taman Pinggiran Putra, Sek 1, Pusat Bandar Putra Permai, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1157 Bandar Puchong Utama 1, Selangor Darul Ehsan",2.9960126,101.6217577,"101, Jalan Bpu 2, Bandar Puchong Utama, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1304 Bandar Botanik 3, Selangor Darul Ehsan",2.996281,101.445473,"No: 27 & 29 (GF, KS 7, Jalan Mahogani 5, Bandar Botanik, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1159 Bandar Putera, Selangor Darul Ehsan",2.9964004,101.4908346,"No:1, Jalan Kebun Nenas, 1A, KS 7, Bandar Putera, 42200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2241 Bandar Botanik 5, Selangor Darul Ehsan",2.9964356,101.4612753,"No 12 & 14, Ground Floor, Jalan Resak 1/KS7, Bandar Botanik, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1261 Taman Sri Sentosa, Selangor Darul Ehsan",2.9965141,101.4744186,"No:, 16 & 18 (Ground Floor, Jalan Dato Dagang 31, Taman Sentosa, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2272 Taman Equine, Selangor Darul Ehsan",2.9965866,101.6683548,"No: 16 & 18 Ground Floor, 1B, Jln Putra Permai, Taman Equine, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2451 Taman Ttdi Glove, Selangor Darul Ehsan",2.9974799,101.8125457,"No :, 16 & 18 Ground Floor, Jalan TTDI Grove 1/1, 43000 Kajang, Selangor, Malaysia",Selangor,P.101 Hulu Langat,N.24 Semenyih,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1482 Taman Saga Emas, Selangor Darul Ehsan",2.9977541,101.7977951,"No: 1A & 2A (GF, Jln Saga Emas 8A, Taman Saga Emas, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.25 Kajang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1522 Taman Perindustrian Puchong Utama , 47100 Selangor Darul Ehsan",2.9978499,101.6124573,"No: 54, Jalan Utama 2/1, Taman Perindustrian Puchong Utama Sekyen 2, Jalan Puchong, Puchong Batu 14, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1554 Bukit Tinggi 3, Selangor",2.9980633,101.4427998,"No: 38 (Ground Floor, Lorong Batu Nilam 21B, Bandar Bukit Tinggi 1, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 3293 Dataran Jade 2 (1), Selangor Darul Ehsan",2.9980859,101.7488417,"No: 5 & 6 (Ground Floor Jalan Dataran Jade 2, 1, Dataran Jade 2, Jade Hills, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.26 Sungai Ramal,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1758 Sentosa Hulubalang , Selangor",2.9984477,101.4835493,"No 243, Ground Floor, Fasa Dinasti, Jalan Hulubalang 28, Taman Sentosa, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1710 Equine Park, Selangor Darul Ehsan",2.99863,101.6767356,"No: 43 & 45, Ground Floor, Jln Equine 10, Taman Equine, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1948 Lestari Perdana, Selangor Darul Ehsan",2.9991536,101.6656847,"1-8 & 1-9, Jln LP 3/4, Lestari Perdana, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1063 Bukit Tinggi 2, Selangor Darul Ehsan",2.9992614,101.4314552,"No.15 & 17, Lorong Batu Nilam 34c, Bandar Bukit Tinggi 1, 41200 Klang, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1195 Port Klang 2, Selangor Darul Ehsan",2.9995115,101.3966361,"38 & 40, Jalan Sungai Aur, Kawasan 13, 42000 Pelabuhan Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.46 Pelabuhan Klang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1053 Puchong Prima, Selangor Darul Ehsan",2.9999728,101.5949853,"E01-09 & E01-10, 5, 3, Jln Puchong Prima 17, Taman Puchong Prima, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2747 Geo Bukit Rimau, Selangor Darul Ehsan",3.0003234,101.5276999,"No SH-G-02 & SH-G-03 (Ground Floor Pangsapuri Perkhimatan Knox Wawasan Jalan Sungai Burung 32/68 Bukit Rimau, Seksyen 32, 40460 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2054 Port Klang 3, Selangor Darul Ehsan",3.0010525,101.3998112,"No: 52 & 54, Ground Floor, Jalan Buah Mentega, KS 04, 42000 Pelabuhan Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.46 Pelabuhan Klang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1015 Taman Desawan, Selangor Darul Ehsan",3.0019176,101.4430234,"Block A, No 4671(Grd Floor) Wisma AMI, Jalan Gambus 2, Tmn. Desawan, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2704 Goodview Heights, Selangor Darul Ehsan",3.002988,101.827659,"No: 3 & 5, Ground Floor, 16, Jln Goodview 7, Goodview Heights, 43000 Kajang, Selangor, Malaysia",Selangor,P.101 Hulu Langat,N.24 Semenyih,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1786 Taman Bunga Kantan, Selangor Darul Ehsan",3.0032284,101.7909797,"No 3 & 5 (Ground Floor), Jalan Bunga, Jalan Kantan 1, Taman Bunga Kantan, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.25 Kajang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2987 Taman Sri Serdang, Selangor Darul Ehsan",3.0039683,101.7114189,"No : 22G (Ground Floor, Jalan 18/14, Taman Sri Serdang, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1182 Shah Alam Sek 34, Selangor Darul Ehsan",3.0040553,101.5003746,"No.67 & 69 (Ground Floor, Jalan B 34/B, Seksyen 34, 40460 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1021 Pandamaran Jaya, Selangor Darul Ehsan",3.00415,101.423805,"NO. 2 & 4, Jalan Lengkok Pandamaran 63, Kampung Sijangkang, 42000 Pelabuhan Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.46 Pelabuhan Klang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1657 Kota Kemuning 4, Selangor",3.0044685,101.5441813,"GROUND FLOOR, No: 4 & 6, Jln Anggerik Aranda BH 31/BH, Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,3,1
Outcircuit,99 Speedmart,"99 Speedmart 3197 Taman Seri Serdang 3, Selangor Darul Ehsan",3.0047277,101.7170661,"No: 442 (Ground Floor, Jalan Susur 1, Taman Sri Serdang, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1104 Alam Megah 2, Selangor Darul Ehsan",3.0048997,101.5613679,"No.10, 12 & 14, Ground Floor, Jalan Labu 28/23, Seksyen 28, 40400 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1286 Taman Balakong Jaya, Selangor Darul Ehsan",3.005184,101.737,"No: 10 & 12, Jalan Balakong Jaya 6, Taman Balakong Jaya, 43200 Balakong, Selangor, Malaysia",Selangor,P.102 Bangi,N.27 Balakong,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2056 Puchong Hartamas, Selangor Darul Ehsan",3.0054502,101.6229183,"No: S8 & S9 & S10 (Ground Floor), Pangsapuri Seri Pulai, Jln PH 4, Taman Puchong Hartamas 2, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1112 Taman Sentosa Perdana, Selangor Darul Ehsan",3.0055192,101.4833411,"No. 2(G), Jalan Temenggung 15, KS 7, Off, Jalan Sungai Jati, Taman Sentosa Perdana, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1206 Kota Kemuning 2, Selangor Darul Ehsan",3.0055791,101.5354368,"No.2, Jalan Anggerik Vanilla AD 31/AD, Kota Kemuning, Seksyen 31, 40460 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1284 Taman Universiti Indah, Selangor Darul Ehsan",3.005741,101.693359,"No: 1 & 3, Jalan Indah 2/4, Taman Universiti Indah, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.28 Seri Kembangan,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2235 Puchong Perdana, Selangor Darul Ehsan",3.0064063,101.6055845,"No: 32 & 34, Ground Floor, Jalan Kekwa 2, Taman Puchong Perdana, 47150 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1664 Jalan Ehsan Pandamaran, Selangor",3.0065825,101.4181081,"No: 17 & 19 (Ground Floor), Jalan Ehsan Perdana 7/KS 5, Off Jalan Pandamaran Pelabuhan Klang, Taman Ehsan Jaya, 42000 Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.47 Pandamaran,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1009 Alam Megah 1, Selangor Darul Ehsan",3.0069717,101.5693515,"1, Jalan Pulau Kempas 28/3, Seksyen 28, 40400 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1946 Bukit Tinggi 4, Selangor Darul Ehsan",3.00699,101.433901,"Bandar Bukit Tinggi, Port Klang, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2324 Lestari Perdana 2, Selangor Darul Ehsan",3.0071383,101.6669161,"No: 2 & 4, Ground Floor, Jalan LP 7/5, Lestari Perdana, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1109 Bukit Tinggi 1, Selangor Darul Ehsan",3.0076017,101.4355629,"No.35 & 37(Ground Floor, Jalan Batu Nilam 4, Bandar Bukit Tinggi 1, 41200 Klang, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1016 Sentosa, Selangor Darul Ehsan",3.0077635,101.4641333,"41-43, Jalan Datuk Yusuf Shahbuddin 28, Taman Sentosa, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1356 Pekan Pandamaran, Selangor Darul Ehsan",3.007974,101.4138561,"No: 316-B, Lorong Amarasegera, Pandamaran, 42000 Pelabuhan Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.47 Pandamaran,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2197 Sentosa 2, Selangor",3.0082186,101.4719636,"No: 12 (Ground Floor), Rawspace Business Park Lorong Dato Yusuf Shahbudin, 44F, KS 07, Taman Sentosa, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1282 Taman Puchong Permai, Selangor Darul Ehsan",3.0082513,101.5994928,"No: 1 (Ground Floor, Jalan Puchong Permai 2, Taman Puchong Permai, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1361 Kemuning Utama, Selangor Darul Ehsan",3.0086239,101.5250443,"No: 2 & 4, Jalan Kemuning Indah S32/S, Seksyen 32, 40460 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,3,1
Outcircuit,99 Speedmart,"99 Speedmart 3249 Taman Sentosa Perdana 2, Selangor Darul Ehsan",3.0091178,101.4782867,"No: 42 (Ground Floor, Jalan Temenggung 1/KS7, Taman Sentosa Perdana 2, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1564 Puchong KOI, Selangor",3.0091822,101.6151275,"No: 7, Jalan Puchong Batu 13 1/2 Pusat Kommercial KOI, Taman Perindustrian Pusat Bandar Puchong, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1208 Taman Klang Jaya, Selangor Darul Ehsan",3.0093328,101.4422121,"No.32A & 34A, Ground Floor, Jalan Serunai 1, Taman Klang Jaya, 42100 Klang, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1428 Taman Desa Serdang, Selangor Darul Ehsan",3.009684,101.723412,"No: 13 & 15, Jalan Desa Serdang 1, Taman Desa Serdang, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1288 Taman Seri Serdang, Selangor Darul Ehsan",3.0098903,101.7137694,"No: 3360 & 3361, Jalan 18/31, Taman Sri Serdang, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1046 Pandamaran, Selangor Darul Ehsan",3.010281,101.4183744,"No. 153 & 155, Jalan Chan Ah Choo, Pandamaran, 42000 Pelabuhan Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.47 Pandamaran,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2374 Shah Alam Sek 27 (2), Selangor Darul Ehsan",3.0105805,101.5651367,"Ground Floor, No: 19, Jalan Unyang 27/60, Seksyen 27, 40400 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1130 Taman Putra Budiman, Selangor Darul Ehsan",3.010733,101.736549,"No.9, 11 & 13, Jalan Budiman 2/3 Putra Square, Taman Putra Budiman, 43300 Balakong, Selangor, Malaysia",Selangor,P.102 Bangi,N.27 Balakong,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1138 Taman Raja Uda, Selangor Darul Ehsan",3.0108233,101.4060771,"No: 7, Lorong Orkid 2B, Off, Lorong Lengkongan, Taman Raja Uda, 42000 Pelabuhan Klang, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1917 Taman Sri Sentosa Jaya 1, Selangor Darul Ehsan",3.0113805,101.4684334,"No : 1 (Ground Floor), Lorong Bendahara 9/ks 7, Taman Sejati, Taman Sri Sentosa Jaya, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1843 Ivory Residence, Selangor Darul Ehsan",3.0116307,101.8118591,"No: 10 & 11 (Ground Floor), Mutiara Avenue, Jln Mutiara 1, Mutiara Heights, 43000 Kajang, Selangor, Malaysia",Selangor,P.101 Hulu Langat,N.24 Semenyih,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1381 Taman Cheras Prima, Selangor Darul Ehsan",3.0123115,101.766772,"B-G-18, B-G-19 & B-G-20, Blok B, Jln Cheras Prima 3, Taman Cheras Prima, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.27 Balakong,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1017 Kampung Jawa, Selangor Darul Ehsan",3.0123226,101.4881231,"7695-7697, Jalan Teluk Batu 1, Bt.4 1, 2, Jalan Kebun, Amj Industrial Park, 41000 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1089 Bayu Tinggi, Selangor Darul Ehsan",3.0123693,101.4291852,"KS 6, No.48 & 50, Jln Bayu Tinggi 8, Batu Unjur, 41200 Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.47 Pandamaran,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2146 Perdagangan Mesra Niaga, Selangor Darul Ehsan",3.0131389,101.7783333,"No: 1 (Ground Floor), Jalan Mesra Niaga, Perdagangan Mesra Niaga, Jalan Cheras, Kampung Batu 13 Kajang, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.25 Kajang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1075 Puchong Indah, Selangor Darul Ehsan",3.0132146,101.6034273,"No.23 & 25(Ground Floor, Jalan Indah 3/1, Taman Puchong Indah, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1102 Sungai Jati, Selangor Darul Ehsan",3.0135437,101.4600079,"No.35, 37 & 39, Jalan Mohd Tahir 8, Off, Jalan Sungai Jati, 41000 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1601 Puchong Bandar Puteri 3, Selangor",3.0139081,101.6140052,"No: 2 (Ground Floor, Jalan Puteri 5/1, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1727 Pusat Perdagangan Seri Kembangan (PPSK), Selangor Darul Ehsan",3.0144041,101.6974545,"No 21 (Ground Floor, Jalan PSK 1, Pusat Perdagangan Seri Kembangan, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.28 Seri Kembangan,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1492 Taman Puncak Saujana, Selangor Darul Ehsan",3.0145658,101.8054723,"No: 1 (GF, Jalan Puncak Saujana 1/1A, Taman Puncak Saujana, 43000 Kajang, Selangor, Malaysia",Selangor,P.101 Hulu Langat,N.24 Semenyih,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1493 Setia Balakong , 57000 Kuala Lumpur",3.014567,101.7525067,"No : 34, Jln Setia Balakong 1/1, Tmn, Taman Setia Balakong, 57000 Kuala Lumpur, Selangor, Malaysia",Selangor,P.102 Bangi,N.27 Balakong,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1647 Bayu Perdana 3, Selangor",3.0146192,101.4366004,"No: 66 & 68, Ground Floor, Jalan Batu Unjur 1, Taman Bayu Perdana, 41200 Klang, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1172 Sri Andalas 3, Selangor Darul Ehsan",3.015194,101.449265,"No:3A & 5A,Slot Sri Sarawak 36, Taman Sri Andalas, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1014 Sri Andalas 1, Selangor Darul Ehsan",3.0155827,101.4420181,"2, Jalan Sri Sarawak 19, Taman Sri Andalas, 42100 Klang, Selangor, Malaysia",Selangor,,,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1612 Taman Sejati, Selangor",3.016035,101.4726506,"No: 103 & 105 (Ground Floor), Jalan Bendahara, 45, Taman Sejati, Kota Raja, 41200 Klang, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.48 Sentosa,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1452 Alam Impian, Selangor Darul Ehsan",3.0161137,101.5136551,"No: 18 (GF),Jalan Tun Teja B 35/B, Alam Impian, Seksyen 35, 40470 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1309 Bayu Perdana 2, Selangor Darul Ehsan",3.0161211,101.4279984,"No: 312 (GF, Jalan Batu Unjur 7, Taman Bayu Perdana, 41200 Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.47 Pandamaran,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1147 Taman Sri Kemuning, Selangor Darul Ehsan",3.0163753,101.5298322,"No.2, Jalan Sungai Pelubung, 32/R, Taman Sri Kemuning, Seksyen 32, 40200 Shah Alam, Selangor, Malaysia",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,3,1
Outcircuit,99 Speedmart,"99 Speedmart 2335 KP Seri Kembangan 2, Selangor Darul Ehsan",3.0169722,101.70425,"No: 1 & 3, Ground Floor, Jalan Perusahaan 3, Kawasan Perusahaan Beranang, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.28 Seri Kembangan,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1343 Puchong Bdr Puteri 2, Selangor Darul Ehsan",3.0175262,101.6247034,"Bandar Puteri Puchong, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1041 Bayu Perdana 1, Selangor Darul Ehsan",3.0176541,101.4319638,"280-282, Persiaran Pegaga, Taman Bayu Perdana, 41200 Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.47 Pandamaran,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1546 Jalan Kim Chuan , Selangor",3.0176572,101.4213062,"No: 12, Jalan Cengkeh, Off, Jalan Kim Chuan, Pandamaran, 42000 Pelabuhan Klang, Selangor, Malaysia",Selangor,P.110 Klang,N.47 Pandamaran,3,1
Outcircuit,99 Speedmart,"99 Speedmart 3187 Puteri Mart, Selangor Darul Ehsan",3.0178962,101.614942,"Lot No: MM1B & SL12 (Ground Floor, Puteri Mart, Lot 5466, Persiaran Puteri 1, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1402 KP Seri Kembangan 1, Selangor Darul Ehsan",3.0189508,101.7120259,"No: 2B &, 2C, Jalan Raya 2, Kawasan Perusahaan, 43300 Seri Kembangan, Selangor, Malaysia",Selangor,P.103 Puchong,N.28 Seri Kembangan,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1296 Taman Saujana Impian, Selangor Darul Ehsan",3.0190488,101.7912631,"No: 21 & 22, Ground Floor, Jalan Impian Makmur 3/B, Taman Saujana Impian, 43000 Kajang, Selangor, Malaysia",Selangor,P.102 Bangi,N.25 Kajang,3,1
Outcircuit,99 Speedmart,"99 Speedmart 1536 Taman Puchong Intan , Selangor",3.0190724,101.6075564,"No: 36 & 38, Jalan Intan 1, Tmn, Taman Puchong Intan, 47100 Puchong, Selangor, Malaysia",Selangor,P.103 Puchong,N.29 Seri Serdang,3,1
